Prod:;Derivação;Mês;Código+Derivação;Processo;Classificação Insumos;Estágio;C. Custo;Produto;Deriv.;Descrição;a;Complemento;a2;Consumo Total;a3;U.M.;Custo Direto Unit.;CIF;a4;Custo Padrão;Entrada/Saída
CH200027B;030;01/11/2025;CH200027B-030;Bruta;Mistura;1000;2180;TMG01010;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;1;;M2;7,327411;0;;7,327411;Saída
CH200027B;030;01/12/2025;CH200027B-030;Bruta;Mistura;1000;2180;TMG01010;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;1;;M2;7,835836;0;;7,835836;Saída
CH200027B;030;01/11/2025;CH200027B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,914;;M;5,64211;0;;10,798999;
CH200027B;030;01/12/2025;CH200027B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,914;;M;7,33178;0;;14,033027;
CH200027C;020;01/12/2025;CH200027C-020;Bruta;Mistura;1000;2180;TMG01010;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;1;;M2;7,835836;0;;7,835836;Saída
CH200027C;020;01/11/2025;CH200027C-020;Bruta;Mistura;1000;2180;TMG01010;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;1;;M2;7,327411;0;;7,327411;Saída
CH200027C;020;01/12/2025;CH200027C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,146;;M;7,33178;0;;8,40222;
CH200027C;020;01/11/2025;CH200027C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,146;;M;5,64211;0;;6,465858;
CH200027C;030;01/11/2025;CH200027C-030;Bruta;Mistura;1000;2180;TMG01010;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;1;;M2;7,327411;0;;7,327411;Saída
CH200027C;030;01/12/2025;CH200027C-030;Bruta;Mistura;1000;2180;TMG01010;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;1;;M2;7,835836;0;;7,835836;Saída
CH200027C;030;01/11/2025;CH200027C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,914;;M;5,64211;0;;10,798999;
CH200027C;030;01/12/2025;CH200027C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,914;;M;7,33178;0;;14,033027;
CH200027D;020;01/12/2025;CH200027D-020;Bruta;Mistura;1000;2180;TMG01010;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;1;;M2;7,835836;0;;7,835836;Saída
CH200027D;020;01/11/2025;CH200027D-020;Bruta;Mistura;1000;2180;TMG01010;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;1;;M2;7,327411;0;;7,327411;Saída
CH200027D;020;01/12/2025;CH200027D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,146;;M;7,33178;0;;8,40222;
CH200027D;020;01/11/2025;CH200027D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,146;;M;5,64211;0;;6,465858;
CH200027D;030;01/11/2025;CH200027D-030;Bruta;Mistura;1000;2180;TMG01010;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;1;;M2;7,327411;0;;7,327411;Saída
CH200027D;030;01/12/2025;CH200027D-030;Bruta;Mistura;1000;2180;TMG01010;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 03;;1;;M2;7,835836;0;;7,835836;Saída
CH200027D;030;01/11/2025;CH200027D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,914;;M;5,64211;0;;10,798999;
CH200027D;030;01/12/2025;CH200027D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,914;;M;7,33178;0;;14,033027;
CH200032A;020;01/12/2025;CH200032A-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200032A;020;01/11/2025;CH200032A-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200032A;020;01/12/2025;CH200032A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200032A;020;01/11/2025;CH200032A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200032A;030;01/11/2025;CH200032A-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200032A;030;01/12/2025;CH200032A-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200032A;030;01/11/2025;CH200032A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200032A;030;01/12/2025;CH200032A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200032B;020;01/12/2025;CH200032B-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200032B;020;01/11/2025;CH200032B-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200032B;020;01/12/2025;CH200032B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200032B;020;01/11/2025;CH200032B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200032B;030;01/11/2025;CH200032B-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200032B;030;01/12/2025;CH200032B-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200032B;030;01/11/2025;CH200032B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200032B;030;01/12/2025;CH200032B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200032C;020;01/12/2025;CH200032C-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200032C;020;01/11/2025;CH200032C-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200032C;020;01/12/2025;CH200032C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200032C;020;01/11/2025;CH200032C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200032C;030;01/11/2025;CH200032C-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200032C;030;01/12/2025;CH200032C-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200032C;030;01/11/2025;CH200032C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200032C;030;01/12/2025;CH200032C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200032D;020;01/12/2025;CH200032D-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200032D;020;01/11/2025;CH200032D-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200032D;020;01/12/2025;CH200032D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200032D;020;01/11/2025;CH200032D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200032D;030;01/11/2025;CH200032D-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200032D;030;01/12/2025;CH200032D-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200032D;030;01/11/2025;CH200032D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200032D;030;01/12/2025;CH200032D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200034A;020;01/12/2025;CH200034A-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200034A;020;01/11/2025;CH200034A-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200034A;020;01/12/2025;CH200034A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200034A;020;01/11/2025;CH200034A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200034A;030;01/11/2025;CH200034A-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200034A;030;01/12/2025;CH200034A-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200034A;030;01/11/2025;CH200034A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200034A;030;01/12/2025;CH200034A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200034B;020;01/12/2025;CH200034B-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200034B;020;01/11/2025;CH200034B-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200034B;020;01/12/2025;CH200034B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200034B;020;01/11/2025;CH200034B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200034B;030;01/11/2025;CH200034B-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200034B;030;01/12/2025;CH200034B-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200034B;030;01/11/2025;CH200034B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200034B;030;01/12/2025;CH200034B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200034C;020;01/12/2025;CH200034C-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200034C;020;01/11/2025;CH200034C-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200034C;020;01/12/2025;CH200034C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200034C;020;01/11/2025;CH200034C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200034C;030;01/11/2025;CH200034C-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200034C;030;01/12/2025;CH200034C-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200034C;030;01/11/2025;CH200034C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200034C;030;01/12/2025;CH200034C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200034D;020;01/12/2025;CH200034D-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200034D;020;01/11/2025;CH200034D-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200034D;020;01/12/2025;CH200034D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200034D;020;01/11/2025;CH200034D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200034D;030;01/11/2025;CH200034D-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200034D;030;01/12/2025;CH200034D-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200034D;030;01/11/2025;CH200034D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200034D;030;01/12/2025;CH200034D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200035A;020;01/12/2025;CH200035A-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200035A;020;01/11/2025;CH200035A-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200035A;020;01/12/2025;CH200035A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200035A;020;01/11/2025;CH200035A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200035A;030;01/11/2025;CH200035A-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200035A;030;01/12/2025;CH200035A-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200035A;030;01/11/2025;CH200035A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200035A;030;01/12/2025;CH200035A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200035B;020;01/12/2025;CH200035B-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200035B;020;01/11/2025;CH200035B-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200035B;020;01/12/2025;CH200035B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200035B;020;01/11/2025;CH200035B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200035B;030;01/11/2025;CH200035B-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200035B;030;01/12/2025;CH200035B-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200035B;030;01/11/2025;CH200035B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200035B;030;01/12/2025;CH200035B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200035C;020;01/12/2025;CH200035C-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200035C;020;01/11/2025;CH200035C-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200035C;020;01/12/2025;CH200035C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200035C;020;01/11/2025;CH200035C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200035C;030;01/11/2025;CH200035C-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200035C;030;01/12/2025;CH200035C-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200035C;030;01/11/2025;CH200035C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
CH200035C;030;01/12/2025;CH200035C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;7,33178;0;;9,457996;
CH200035D;020;01/12/2025;CH200035D-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200035D;020;01/11/2025;CH200035D-020;Bruta;Mistura;1000;2180;TMG01008;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200035D;020;01/12/2025;CH200035D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;7,33178;0;;5,630807;
CH200035D;020;01/11/2025;CH200035D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;0,768;;M;5,642109;0;;4,33314;
CH200035D;030;01/11/2025;CH200035D-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;4,933493;0;;4,933493;Saída
CH200035D;030;01/12/2025;CH200035D-030;Bruta;Mistura;1000;2180;TMG01008;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 01;;1;;M2;5,275813;0;;5,275813;Saída
CH200035D;030;01/11/2025;CH200035D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,29;;M;5,64211;0;;7,278322;
